user_id,first_name,last_name,email,mobile,role,enterprise_id,city,country,preferred_language,primary_domain_interest,current_level,career_goal,learning_style,profile_completion_pct,ai_personalization_score,created_at
USR038742,Diya,Mishra,diya.mishra38742@kaasdemo.ai,+918542012943,Learner,ENT00438,Hyderabad,UK,Hindi,Digital Marketing,Advanced,Team Leader,Reading,38,85,2024-12-22
USR038743,Sai,Andre,sai.andre38743@kaasdemo.ai,+919822485014,Learner,ENT00013,Ahmedabad,UK,French,Full Stack,Beginner,Digital Marketer,Mixed,96,62,2026-01-22
USR038744,Reyansh,Desai,reyansh.desai38744@kaasdemo.ai,+918467112264,Learner,ENT00223,Chennai,India,Marathi,Sales,Beginner,Cloud Architect,Hands-on,73,57,2025-06-28
USR038745,Anjali,Reddy,anjali.reddy38745@kaasdemo.ai,+917272318031,Learner,ENT00223,Pune,India,Bengali,Cybersecurity,Expert,Team Leader,Social,83,23,2024-12-06
USR038746,Rohan,Andre,rohan.andre38746@kaasdemo.ai,+919079490076,Evaluator,ENT00393,Chennai,Malaysia,Marathi,Data Science,Beginner,Business Analyst,Hands-on,61,45,2025-06-08
USR038747,Saanvi,Andre,saanvi.andre38747@kaasdemo.ai,+919528421837,Mentor,ENT00449,Hyderabad,India,Hindi,HR,Expert,Digital Marketer,Mixed,97,99,2024-11-22
USR038748,Neha,Patil,neha.patil38748@kaasdemo.ai,+918728776290,Mentor,ENT00240,Dubai,India,Hindi,Full Stack,Beginner,Digital Marketer,Hands-on,93,99,2024-09-11
USR038749,Sneha,Reddy,sneha.reddy38749@kaasdemo.ai,+917695434636,Learner,,Pune,UAE,Kannada,Quality Management,Beginner,Team Leader,Audio,100,70,2025-01-22
USR038750,Meera,Andre,meera.andre38750@kaasdemo.ai,+917495207844,Evaluator,,Ahmedabad,USA,Kannada,HR,Advanced,Cybersecurity Analyst,Mixed,41,41,2025-06-30
USR038751,Neha,Reddy,neha.reddy38751@kaasdemo.ai,+917343813447,Evaluator,ENT00049,Hyderabad,UK,Kannada,Digital Marketing,Advanced,Team Leader,Hands-on,47,43,2025-10-05
USR038752,Sneha,Sharma,sneha.sharma38752@kaasdemo.ai,+917547558174,Learner,ENT00057,Chennai,Singapore,English,Healthcare,Beginner,Data Analyst,Social,57,74,2025-11-21
USR038753,Anaya,Singh,anaya.singh38753@kaasdemo.ai,+918166986497,HR Manager,ENT00263,Dubai,India,Hindi,Quality Management,Expert,Business Analyst,Audio,95,67,2024-09-22
USR038754,Sai,Mehta,sai.mehta38754@kaasdemo.ai,+919125524355,Learner,ENT00389,Chennai,USA,Arabic,Healthcare,Advanced,Data Analyst,Visual,70,26,2024-05-28
USR038755,Nikhil,Jain,nikhil.jain38755@kaasdemo.ai,+919220017304,Learner,ENT00294,Singapore,India,Telugu,Cybersecurity,Intermediate,Cybersecurity Analyst,Audio,51,75,2024-12-18
USR038756,Krishna,Nair,krishna.nair38756@kaasdemo.ai,+918945193002,Trainer,ENT00369,Hyderabad,USA,Hindi,Cybersecurity,Expert,Cloud Architect,Visual,44,57,2024-11-20
USR038757,Anjali,Gupta,anjali.gupta38757@kaasdemo.ai,+919272388047,Learner,ENT00300,Kuala Lumpur,India,Marathi,Manufacturing,Advanced,Cloud Architect,Visual,81,97,2026-01-07
USR038758,Nikhil,Andre,nikhil.andre38758@kaasdemo.ai,+918546719864,Learner,,Chennai,India,English,HR,Intermediate,Business Analyst,Social,94,61,2025-04-01
USR038759,Saanvi,Nair,saanvi.nair38759@kaasdemo.ai,+919599623467,Learner,ENT00316,Bengaluru,India,Telugu,Governance,Beginner,Cybersecurity Analyst,Mixed,36,69,2025-08-17
USR038760,Reyansh,Sharma,reyansh.sharma38760@kaasdemo.ai,+918232310527,Learner,,Mumbai,UAE,Tamil,Project Management,Intermediate,Cybersecurity Analyst,Hands-on,51,63,2026-04-05
USR038761,Neha,Chavan,neha.chavan38761@kaasdemo.ai,+918212080788,Corporate Admin,ENT00352,Singapore,Singapore,French,Quality Management,Beginner,AI Engineer,Hands-on,73,47,2025-11-15
USR038762,Diya,Jain,diya.jain38762@kaasdemo.ai,+918459255511,Learner,,Pune,India,English,HR,Intermediate,Cloud Architect,Reading,45,59,2025-04-18
USR038763,Sai,Nair,sai.nair38763@kaasdemo.ai,+917179185833,Learner,,Bengaluru,Malaysia,Arabic,Leadership,Advanced,Product Manager,Social,37,82,2025-01-14
USR038764,Rahul,Chavan,rahul.chavan38764@kaasdemo.ai,+919838613613,HR Manager,ENT00336,Bengaluru,India,Gujarati,Governance,Intermediate,Cybersecurity Analyst,Reading,95,79,2025-11-26
USR038765,Aditya,Mishra,aditya.mishra38765@kaasdemo.ai,+919202312324,Learner,ENT00477,Hyderabad,India,Marathi,AI,Expert,Digital Marketer,Hands-on,77,73,2024-08-23
USR038766,Sneha,Nair,sneha.nair38766@kaasdemo.ai,+919475764438,Mentor,ENT00349,Kolkata,UAE,Kannada,Cloud,Beginner,Product Manager,Social,70,40,2024-11-01
USR038767,Sneha,Reddy,sneha.reddy38767@kaasdemo.ai,+919811215962,Learner,,Hyderabad,Malaysia,Kannada,Leadership,Expert,Data Analyst,Hands-on,64,69,2025-02-12
USR038768,Sai,Joshi,sai.joshi38768@kaasdemo.ai,+917505078643,Trainer,ENT00466,Singapore,USA,Hindi,Governance,Expert,Data Analyst,Social,48,67,2025-05-30
USR038769,Vihaan,Nair,vihaan.nair38769@kaasdemo.ai,+917097594789,Learner,ENT00125,Singapore,Singapore,Kannada,Manufacturing,Expert,Data Analyst,Mixed,48,21,2025-08-26
USR038770,Nikhil,Kulkarni,nikhil.kulkarni38770@kaasdemo.ai,+919771856293,Learner,ENT00394,Ahmedabad,UK,Hindi,Manufacturing,Beginner,Cloud Architect,Social,95,72,2025-07-20
USR038771,Ayaan,Mehta,ayaan.mehta38771@kaasdemo.ai,+919015780303,Learner,,Bengaluru,India,Bengali,Healthcare,Intermediate,Team Leader,Visual,68,39,2025-07-15
USR038772,Amit,Verma,amit.verma38772@kaasdemo.ai,+918051816316,Learner,,Mumbai,UAE,Bengali,AI,Beginner,AI Engineer,Visual,51,86,2026-02-23
USR038773,Neha,Jain,neha.jain38773@kaasdemo.ai,+917751741298,Learner,ENT00269,Hyderabad,UAE,Marathi,Leadership,Expert,Data Analyst,Hands-on,100,81,2024-09-29
USR038774,Vivaan,Joshi,vivaan.joshi38774@kaasdemo.ai,+918286727394,Learner,ENT00036,London,India,Telugu,Quality Management,Advanced,AI Engineer,Visual,96,98,2026-02-06
USR038775,Anaya,Patil,anaya.patil38775@kaasdemo.ai,+919015940086,Trainer,,Hyderabad,USA,Gujarati,Data Science,Expert,Cloud Architect,Reading,52,25,2025-08-03
USR038776,Ira,Jain,ira.jain38776@kaasdemo.ai,+919436726926,Corporate Admin,ENT00358,Dubai,Malaysia,Tamil,Governance,Beginner,Business Analyst,Visual,96,85,2024-12-06
USR038777,Anaya,Chavan,anaya.chavan38777@kaasdemo.ai,+919012250611,Learner,,Ahmedabad,USA,Marathi,Project Management,Beginner,Digital Marketer,Mixed,46,56,2025-01-04
USR038778,Rahul,Khan,rahul.khan38778@kaasdemo.ai,+917614737564,Learner,,Hyderabad,India,Arabic,Finance,Intermediate,Cybersecurity Analyst,Visual,59,55,2024-11-05
USR038779,Anaya,Pillai,anaya.pillai38779@kaasdemo.ai,+917652896945,Trainer,ENT00413,Kolkata,Malaysia,Kannada,Cybersecurity,Advanced,Cloud Architect,Social,70,29,2025-05-07
USR038780,Nikhil,Verma,nikhil.verma38780@kaasdemo.ai,+917577105093,Evaluator,ENT00262,Ahmedabad,UAE,English,Data Science,Beginner,Digital Marketer,Reading,66,30,2025-12-13
USR038781,Karan,Nair,karan.nair38781@kaasdemo.ai,+917075060039,Learner,ENT00483,Delhi,Singapore,Kannada,AI,Beginner,Team Leader,Reading,98,47,2025-02-26
USR038782,Rohan,Pillai,rohan.pillai38782@kaasdemo.ai,+918210705664,Learner,ENT00241,Chennai,Singapore,Hindi,Cloud,Intermediate,Cybersecurity Analyst,Social,74,34,2026-03-10
USR038783,Meera,Sharma,meera.sharma38783@kaasdemo.ai,+919186542733,Learner,ENT00065,Mumbai,USA,Kannada,Project Management,Advanced,Data Analyst,Reading,59,67,2024-07-21
USR038784,Sai,Chavan,sai.chavan38784@kaasdemo.ai,+918462417084,Evaluator,,Singapore,India,Marathi,Full Stack,Intermediate,Product Manager,Hands-on,59,89,2026-01-14
USR038785,Aarav,Iyer,aarav.iyer38785@kaasdemo.ai,+917374489871,Trainer,ENT00339,London,UK,Telugu,Sales,Beginner,Product Manager,Hands-on,45,91,2025-06-15
USR038786,Saanvi,Reddy,saanvi.reddy38786@kaasdemo.ai,+918884484519,Learner,,Pune,UAE,English,Manufacturing,Intermediate,Product Manager,Social,49,34,2025-02-14
USR038787,Diya,Joshi,diya.joshi38787@kaasdemo.ai,+917128043250,Trainer,ENT00449,Mumbai,Malaysia,Bengali,Governance,Expert,Cybersecurity Analyst,Social,60,94,2025-12-22
USR038788,Vihaan,Joshi,vihaan.joshi38788@kaasdemo.ai,+918359089159,Learner,ENT00193,Kuala Lumpur,UAE,Arabic,Leadership,Intermediate,Cloud Architect,Audio,44,42,2024-11-19
USR038789,Myra,Singh,myra.singh38789@kaasdemo.ai,+919124214485,Learner,ENT00242,Kolkata,India,French,Cybersecurity,Intermediate,Digital Marketer,Social,39,74,2025-10-31
USR038790,Sara,Joshi,sara.joshi38790@kaasdemo.ai,+918168741253,Learner,ENT00223,Ahmedabad,UAE,Hindi,Full Stack,Advanced,Cybersecurity Analyst,Mixed,40,24,2025-07-17
USR038791,Ishaan,Sharma,ishaan.sharma38791@kaasdemo.ai,+917228762980,Learner,ENT00382,Bengaluru,Singapore,Bengali,Finance,Advanced,Digital Marketer,Mixed,37,50,2025-07-26
USR038792,Riya,Rao,riya.rao38792@kaasdemo.ai,+919254742853,Learner,ENT00316,Kolkata,UK,Arabic,Quality Management,Expert,Product Manager,Visual,54,74,2026-03-24
USR038793,Neha,Pillai,neha.pillai38793@kaasdemo.ai,+917879605174,Trainer,,Dubai,USA,Gujarati,Healthcare,Expert,Cloud Architect,Reading,92,93,2025-05-03
USR038794,Sai,Patil,sai.patil38794@kaasdemo.ai,+918609581572,Trainer,,Chennai,UAE,Gujarati,Manufacturing,Intermediate,Data Analyst,Hands-on,72,69,2026-03-18
USR038795,Anaya,Andre,anaya.andre38795@kaasdemo.ai,+919392469699,Learner,ENT00485,Pune,UAE,Telugu,Sales,Beginner,Data Analyst,Mixed,93,28,2025-01-23
USR038796,Ishaan,Mishra,ishaan.mishra38796@kaasdemo.ai,+918758801976,Learner,ENT00340,Pune,USA,Kannada,AI,Advanced,Cybersecurity Analyst,Hands-on,92,78,2025-10-02
USR038797,Anjali,Rao,anjali.rao38797@kaasdemo.ai,+917796153312,Learner,ENT00300,Pune,India,Hindi,Digital Marketing,Advanced,AI Engineer,Reading,71,86,2025-03-11
USR038798,Aditya,Singh,aditya.singh38798@kaasdemo.ai,+917233259571,Learner,ENT00103,Kolkata,India,Tamil,Data Science,Expert,Business Analyst,Visual,72,20,2024-11-27
USR038799,Sai,Iyer,sai.iyer38799@kaasdemo.ai,+918980176678,Learner,ENT00482,Chennai,Malaysia,Telugu,HR,Intermediate,Business Analyst,Social,70,47,2024-12-16
USR038800,Myra,Mishra,myra.mishra38800@kaasdemo.ai,+918365057905,Learner,ENT00416,Pune,Singapore,French,HR,Intermediate,Cloud Architect,Mixed,59,76,2025-12-27
USR038801,Meera,Joshi,meera.joshi38801@kaasdemo.ai,+919442726826,Learner,ENT00416,Hyderabad,UAE,Kannada,Sales,Beginner,Business Analyst,Reading,45,54,2025-09-23
USR038802,Ayaan,Verma,ayaan.verma38802@kaasdemo.ai,+917929579038,Learner,ENT00043,Dubai,UAE,Gujarati,Manufacturing,Advanced,Product Manager,Visual,99,98,2024-08-05
USR038803,Priya,Reddy,priya.reddy38803@kaasdemo.ai,+918817717610,Learner,ENT00344,Dubai,UAE,French,Quality Management,Intermediate,Data Analyst,Hands-on,73,44,2026-04-16
USR038804,Vihaan,Sharma,vihaan.sharma38804@kaasdemo.ai,+917634650389,Learner,ENT00452,Ahmedabad,Malaysia,Gujarati,Governance,Expert,Business Analyst,Reading,83,73,2024-06-15
USR038805,Ishaan,Desai,ishaan.desai38805@kaasdemo.ai,+918497208466,Mentor,,Ahmedabad,India,Gujarati,Governance,Intermediate,Team Leader,Social,40,59,2025-02-22
USR038806,Kiara,Desai,kiara.desai38806@kaasdemo.ai,+917066609495,Learner,ENT00386,Bengaluru,USA,English,Finance,Beginner,Business Analyst,Mixed,40,58,2025-06-22
USR038807,Arjun,Joshi,arjun.joshi38807@kaasdemo.ai,+917044171853,Learner,,Ahmedabad,Malaysia,Bengali,Digital Marketing,Beginner,Digital Marketer,Visual,95,100,2025-03-05
USR038808,Vihaan,Reddy,vihaan.reddy38808@kaasdemo.ai,+919897193904,Learner,ENT00378,Dubai,India,Marathi,Project Management,Advanced,Product Manager,Social,59,65,2024-10-07
USR038809,Myra,Nair,myra.nair38809@kaasdemo.ai,+919969736456,Learner,,Mumbai,USA,Hindi,Cloud,Intermediate,Digital Marketer,Visual,98,20,2025-06-07
USR038810,Reyansh,Rao,reyansh.rao38810@kaasdemo.ai,+918469984310,Community Moderator,ENT00424,London,Malaysia,French,Healthcare,Advanced,AI Engineer,Mixed,72,64,2024-11-16
USR038811,Karan,Joshi,karan.joshi38811@kaasdemo.ai,+918658744790,Learner,ENT00355,Singapore,India,Telugu,AI,Advanced,Team Leader,Visual,35,22,2024-12-25
USR038812,Sneha,Nair,sneha.nair38812@kaasdemo.ai,+919029741154,Corporate Admin,,Ahmedabad,Malaysia,Tamil,HR,Intermediate,Team Leader,Visual,51,42,2025-02-03
USR038813,Myra,Rao,myra.rao38813@kaasdemo.ai,+917868301893,Trainer,,Mumbai,UAE,Bengali,Digital Marketing,Intermediate,Team Leader,Visual,52,75,2024-12-20
USR038814,Ishaan,Reddy,ishaan.reddy38814@kaasdemo.ai,+917522962691,Corporate Admin,,Hyderabad,India,Tamil,Full Stack,Expert,Digital Marketer,Reading,46,28,2026-02-16
USR038815,Aditya,Reddy,aditya.reddy38815@kaasdemo.ai,+918946672758,Learner,,Mumbai,UAE,Telugu,Cloud,Beginner,AI Engineer,Mixed,100,38,2024-07-12
USR038816,Ira,Mehta,ira.mehta38816@kaasdemo.ai,+918304780947,Learner,,New York,USA,English,Quality Management,Advanced,Cybersecurity Analyst,Reading,61,85,2025-04-05
USR038817,Diya,Gupta,diya.gupta38817@kaasdemo.ai,+919727055348,Learner,ENT00398,Dubai,UAE,Marathi,Project Management,Expert,AI Engineer,Hands-on,57,87,2024-06-05
USR038818,Sneha,Iyer,sneha.iyer38818@kaasdemo.ai,+917838721411,Mentor,,Hyderabad,India,English,Governance,Advanced,Cloud Architect,Mixed,90,50,2024-11-02
USR038819,Amit,Desai,amit.desai38819@kaasdemo.ai,+919875569570,Learner,ENT00036,Mumbai,India,Bengali,Leadership,Intermediate,Cloud Architect,Mixed,86,29,2025-02-25
USR038820,Sara,Singh,sara.singh38820@kaasdemo.ai,+919312069134,HR Manager,ENT00140,London,India,French,HR,Beginner,Cloud Architect,Hands-on,51,26,2025-06-22
USR038821,Arjun,Andre,arjun.andre38821@kaasdemo.ai,+917704883879,Mentor,,New York,UK,Hindi,Healthcare,Intermediate,Cybersecurity Analyst,Visual,41,55,2025-10-05
USR038822,Aditya,Sharma,aditya.sharma38822@kaasdemo.ai,+919091104724,HR Manager,,Hyderabad,UAE,Kannada,Finance,Advanced,Data Analyst,Mixed,94,60,2026-01-17
USR038823,Sai,Nair,sai.nair38823@kaasdemo.ai,+919387647565,Learner,ENT00181,Kolkata,UAE,Bengali,Project Management,Advanced,Team Leader,Hands-on,60,31,2024-10-31
USR038824,Ishaan,Nair,ishaan.nair38824@kaasdemo.ai,+918749519115,Learner,ENT00202,Dubai,UAE,Kannada,HR,Beginner,Digital Marketer,Visual,58,53,2025-04-02
USR038825,Priya,Reddy,priya.reddy38825@kaasdemo.ai,+917212453904,Learner,ENT00211,London,USA,Kannada,Cloud,Beginner,Product Manager,Audio,87,72,2026-02-24
USR038826,Krishna,Singh,krishna.singh38826@kaasdemo.ai,+919223370044,Learner,,Kuala Lumpur,Singapore,Marathi,Quality Management,Expert,Digital Marketer,Visual,54,53,2025-12-06
USR038827,Riya,Patil,riya.patil38827@kaasdemo.ai,+917099571343,Evaluator,ENT00093,Dubai,USA,Arabic,Finance,Intermediate,Business Analyst,Mixed,87,21,2026-05-11
USR038828,Reyansh,Gupta,reyansh.gupta38828@kaasdemo.ai,+918777942515,Learner,,Pune,Malaysia,Kannada,Manufacturing,Advanced,Product Manager,Audio,52,30,2025-08-02
USR038829,Priya,Jain,priya.jain38829@kaasdemo.ai,+918894637831,Learner,ENT00292,Dubai,Singapore,Marathi,Cloud,Expert,Cloud Architect,Social,70,60,2025-01-09
USR038830,Anaya,Mehta,anaya.mehta38830@kaasdemo.ai,+918246344041,Corporate Admin,ENT00319,Dubai,India,Arabic,Data Science,Intermediate,Cybersecurity Analyst,Mixed,71,98,2025-04-16
USR038831,Meera,Mehta,meera.mehta38831@kaasdemo.ai,+918215055789,Learner,ENT00425,Kolkata,USA,Hindi,Data Science,Expert,Digital Marketer,Social,88,94,2026-04-04
USR038832,Pooja,Andre,pooja.andre38832@kaasdemo.ai,+919255453152,Learner,,Kolkata,India,Marathi,Digital Marketing,Advanced,Team Leader,Social,77,79,2024-06-30
USR038833,Myra,Khan,myra.khan38833@kaasdemo.ai,+918583155496,Learner,ENT00288,Ahmedabad,India,Hindi,Sales,Beginner,Digital Marketer,Social,91,87,2024-10-03
USR038834,Reyansh,Iyer,reyansh.iyer38834@kaasdemo.ai,+919946452235,Learner,ENT00352,Hyderabad,India,Marathi,Data Science,Advanced,Cloud Architect,Mixed,75,57,2024-10-02
USR038835,Ishaan,Reddy,ishaan.reddy38835@kaasdemo.ai,+917798947528,Learner,,Bengaluru,USA,French,Sales,Expert,Cloud Architect,Hands-on,85,54,2025-02-22
USR038836,Ishaan,Andre,ishaan.andre38836@kaasdemo.ai,+919279788434,Learner,ENT00075,Delhi,India,Arabic,Quality Management,Expert,Team Leader,Visual,67,74,2026-04-25
USR038837,Ayaan,Mishra,ayaan.mishra38837@kaasdemo.ai,+918382262389,Learner,,London,UAE,Marathi,Quality Management,Expert,Digital Marketer,Social,59,60,2024-09-24
USR038838,Reyansh,Sharma,reyansh.sharma38838@kaasdemo.ai,+918462778775,Learner,,Dubai,India,Tamil,Finance,Advanced,Business Analyst,Visual,63,58,2025-06-22
USR038839,Pooja,Desai,pooja.desai38839@kaasdemo.ai,+917599882210,Learner,ENT00026,London,USA,Gujarati,Manufacturing,Advanced,Digital Marketer,Mixed,99,98,2024-11-21
USR038840,Meera,Kulkarni,meera.kulkarni38840@kaasdemo.ai,+919805703327,Community Moderator,ENT00144,Singapore,India,Marathi,Governance,Expert,Digital Marketer,Mixed,69,56,2025-10-19
USR038841,Amit,Sharma,amit.sharma38841@kaasdemo.ai,+917802012449,Learner,,New York,India,Tamil,Sales,Advanced,Product Manager,Audio,44,93,2025-04-04
USR038842,Rahul,Khan,rahul.khan38842@kaasdemo.ai,+918644039438,Learner,ENT00178,Singapore,UK,English,Digital Marketing,Intermediate,Business Analyst,Visual,70,71,2026-01-25
USR038843,Amit,Reddy,amit.reddy38843@kaasdemo.ai,+918475347718,Learner,,Chennai,India,Bengali,Quality Management,Expert,Cybersecurity Analyst,Audio,48,33,2025-03-31
USR038844,Ishaan,Gupta,ishaan.gupta38844@kaasdemo.ai,+918337514523,Learner,ENT00263,Delhi,USA,Tamil,Governance,Advanced,Team Leader,Audio,58,65,2024-11-06
USR038845,Vivaan,Iyer,vivaan.iyer38845@kaasdemo.ai,+917899544406,Learner,,Singapore,UK,French,Governance,Beginner,Data Analyst,Reading,89,38,2025-08-14
USR038846,Reyansh,Jain,reyansh.jain38846@kaasdemo.ai,+918440957191,Recruiter,ENT00026,Mumbai,India,Gujarati,Cloud,Advanced,Data Analyst,Hands-on,47,61,2025-10-28
USR038847,Kiara,Jain,kiara.jain38847@kaasdemo.ai,+918209606029,Learner,ENT00279,Delhi,Malaysia,French,Project Management,Expert,Business Analyst,Visual,89,87,2024-11-07
USR038848,Vihaan,Jain,vihaan.jain38848@kaasdemo.ai,+917882853332,Learner,,Bengaluru,India,Telugu,Quality Management,Intermediate,Cloud Architect,Visual,68,77,2025-12-26
USR038849,Sai,Mishra,sai.mishra38849@kaasdemo.ai,+917158553242,Learner,ENT00457,Singapore,Malaysia,English,Data Science,Intermediate,Team Leader,Visual,100,74,2024-08-11
USR038850,Aarav,Patil,aarav.patil38850@kaasdemo.ai,+919058739468,Learner,ENT00293,Chennai,USA,Tamil,Cloud,Beginner,Data Analyst,Mixed,51,43,2026-01-22
USR038851,Ishaan,Kapoor,ishaan.kapoor38851@kaasdemo.ai,+918896349344,Learner,,Chennai,UAE,English,Sales,Advanced,Data Analyst,Social,58,26,2024-11-22
USR038852,Vivaan,Sharma,vivaan.sharma38852@kaasdemo.ai,+918253152729,Learner,ENT00493,Chennai,India,Bengali,Cloud,Advanced,Data Analyst,Visual,72,40,2024-08-09
USR038853,Anaya,Rao,anaya.rao38853@kaasdemo.ai,+918547769987,Learner,,Singapore,India,English,Sales,Beginner,Data Analyst,Reading,47,37,2025-10-18
USR038854,Aditya,Desai,aditya.desai38854@kaasdemo.ai,+919777019067,Learner,,Bengaluru,Singapore,French,Governance,Beginner,Team Leader,Mixed,50,93,2026-03-27
USR038855,Karan,Gupta,karan.gupta38855@kaasdemo.ai,+918659667465,Learner,,Pune,India,Gujarati,HR,Advanced,Product Manager,Visual,95,97,2024-07-05
USR038856,Ayaan,Patil,ayaan.patil38856@kaasdemo.ai,+917630351749,Learner,ENT00150,Kolkata,India,Bengali,Healthcare,Advanced,Cloud Architect,Audio,53,88,2025-11-03
USR038857,Diya,Pillai,diya.pillai38857@kaasdemo.ai,+918793597617,Learner,ENT00238,New York,India,English,Project Management,Advanced,Data Analyst,Reading,64,67,2025-12-06
USR038858,Rohan,Chavan,rohan.chavan38858@kaasdemo.ai,+918095760851,Trainer,ENT00218,Delhi,Malaysia,Telugu,HR,Advanced,AI Engineer,Hands-on,100,55,2024-11-04
USR038859,Nikhil,Andre,nikhil.andre38859@kaasdemo.ai,+919560762521,Recruiter,ENT00342,Dubai,India,Hindi,Quality Management,Expert,Cybersecurity Analyst,Hands-on,85,90,2024-09-20
USR038860,Anjali,Andre,anjali.andre38860@kaasdemo.ai,+917080781269,Learner,,Bengaluru,USA,Gujarati,Governance,Intermediate,Data Analyst,Social,55,30,2025-09-19
USR038861,Nikhil,Kapoor,nikhil.kapoor38861@kaasdemo.ai,+917274299745,Evaluator,ENT00172,Hyderabad,Malaysia,English,Digital Marketing,Advanced,Business Analyst,Mixed,47,22,2026-03-07
USR038862,Ayaan,Mehta,ayaan.mehta38862@kaasdemo.ai,+918011998216,Learner,ENT00424,London,Singapore,Arabic,Project Management,Expert,AI Engineer,Hands-on,62,22,2024-08-08
USR038863,Sneha,Khan,sneha.khan38863@kaasdemo.ai,+917507771334,Learner,ENT00305,Singapore,USA,English,Cybersecurity,Intermediate,Cloud Architect,Hands-on,65,88,2025-11-12
USR038864,Rohan,Chavan,rohan.chavan38864@kaasdemo.ai,+917944073992,Learner,ENT00469,Kolkata,UAE,Marathi,Healthcare,Expert,Digital Marketer,Reading,47,78,2024-05-18
USR038865,Ayaan,Rao,ayaan.rao38865@kaasdemo.ai,+919361871217,Learner,ENT00327,Delhi,USA,Telugu,Manufacturing,Intermediate,Product Manager,Visual,48,41,2025-08-16
USR038866,Ira,Desai,ira.desai38866@kaasdemo.ai,+919848087050,Learner,ENT00111,Mumbai,India,English,Cloud,Beginner,Product Manager,Visual,94,50,2024-11-05
USR038867,Kiara,Pillai,kiara.pillai38867@kaasdemo.ai,+919362591967,Learner,ENT00388,Hyderabad,India,Gujarati,AI,Advanced,Product Manager,Social,61,26,2025-05-02
USR038868,Ira,Joshi,ira.joshi38868@kaasdemo.ai,+917277510817,Learner,,Hyderabad,UK,Bengali,AI,Beginner,Cybersecurity Analyst,Social,64,100,2026-04-25
USR038869,Vihaan,Reddy,vihaan.reddy38869@kaasdemo.ai,+918836357807,Learner,ENT00017,Kolkata,UAE,English,Finance,Intermediate,Cloud Architect,Reading,78,35,2025-10-07
USR038870,Krishna,Mishra,krishna.mishra38870@kaasdemo.ai,+917462609688,Learner,ENT00487,Ahmedabad,Singapore,Bengali,Manufacturing,Intermediate,Team Leader,Hands-on,81,96,2026-05-01
USR038871,Krishna,Iyer,krishna.iyer38871@kaasdemo.ai,+917155249697,Learner,ENT00012,Bengaluru,UK,Bengali,Digital Marketing,Advanced,Cloud Architect,Audio,56,44,2025-11-17
USR038872,Aadhya,Sharma,aadhya.sharma38872@kaasdemo.ai,+917579136977,Learner,ENT00438,Bengaluru,USA,Tamil,Cybersecurity,Expert,Cloud Architect,Reading,86,90,2024-08-28
USR038873,Ishaan,Patil,ishaan.patil38873@kaasdemo.ai,+917353349089,Learner,,Singapore,India,Tamil,Healthcare,Expert,Cybersecurity Analyst,Visual,97,48,2025-11-12
